timestamps,TP9,AF7,AF8,TP10,Right AUX
1757889240.000,-26.855,-18.066,-455.566,-19.531,0.000
1757889240.004,-36.621,-11.719,-159.668,-15.625,0.000
1757889240.007,-66.895,-10.254,-138.184,-35.645,0.000
1757889240.011,-49.805,-21.973,-261.719,-35.156,0.000
1757889240.015,-8.789,-30.273,-187.500,-22.461,0.000
1757889240.019,-13.184,-31.250,-141.602,-26.367,0.000
1757889240.023,-46.387,-36.621,-238.281,-41.992,0.000
1757889240.027,-62.988,-39.551,-286.133,-59.082,0.000
1757889240.031,-32.227,-44.434,-184.570,-48.828,0.000
1757889240.035,-5.859,-50.293,-143.066,-37.598,0.000
1757889240.039,-39.551,-53.223,-245.605,-42.480,0.000
1757889240.043,-71.777,-57.617,-431.152,-36.133,0.000
1757889240.047,-46.875,-51.270,-340.820,-37.109,0.000
1757889240.050,-6.836,-55.176,2.930,-36.621,0.000
1757889240.054,-26.367,-40.527,-56.152,-39.551,0.000
1757889240.058,-63.965,5.859,-232.910,-49.316,0.000
1757889240.062,-58.594,27.344,-187.012,-53.223,0.000
1757889240.066,-23.438,30.762,-121.582,-39.551,0.000
1757889240.070,-23.438,26.367,-250.488,-28.809,0.000
1757889240.074,-74.219,23.438,-356.445,-54.688,0.000
1757889240.078,-87.402,17.090,-289.551,-65.918,0.000
1757889240.082,-43.457,14.160,-204.590,-40.527,0.000
1757889240.086,-25.391,6.348,-375.977,-17.578,0.000
1757889240.090,-59.082,-2.930,-489.258,-24.414,0.000
1757889240.093,-96.191,5.371,-176.758,-64.941,0.000
1757889240.097,-76.172,12.207,-210.449,-57.129,0.000
1757889240.101,-50.293,7.324,-268.555,-41.504,0.000
1757889240.105,-76.660,3.906,-131.348,-53.711,0.000
1757889240.109,-90.820,2.930,-8.789,-47.852,0.000
1757889240.113,-62.988,1.953,9.277,-38.574,0.000
1757889240.117,-11.719,-1.465,-153.809,-24.902,0.000
1757889240.121,-10.742,-9.277,-196.289,-0.488,0.000
1757889240.125,-58.105,-0.488,-138.672,-9.766,0.000
1757889240.129,-59.082,3.418,-164.551,-24.414,0.000
1757889240.133,-15.625,0.000,-271.973,-20.020,0.000
1757889240.136,-17.578,-0.977,-270.996,-24.902,0.000
1757889240.140,-66.406,2.930,-119.629,-29.785,0.000
1757889240.144,-81.055,-3.418,-173.340,-22.949,0.000
1757889240.148,-47.852,-15.137,-321.289,-11.230,0.000
1757889240.152,-29.785,-3.418,-238.770,-25.391,0.000
1757889240.156,-53.711,-4.395,-149.414,-25.879,0.000
1757889240.160,-68.848,-12.695,-251.465,-25.391,0.000
1757889240.164,-50.293,-10.742,-266.113,-34.180,0.000
1757889240.168,-23.438,-14.160,-27.344,-24.414,0.000
1757889240.172,-51.758,-24.902,-158.691,-21.484,0.000
1757889240.176,-95.703,-23.926,-348.633,-47.852,0.000
1757889240.180,-85.449,-20.020,-348.633,-57.617,0.000
1757889240.183,-45.410,-17.090,-192.871,-49.805,0.000
1757889240.187,-57.129,-23.926,-2.930,-41.016,0.000
1757889240.191,-96.680,-36.621,-258.301,-45.410,0.000
1757889240.195,-81.543,-36.133,-412.109,-45.898,0.000
1757889240.199,-32.227,-28.809,-49.316,-17.578,0.000
1757889240.203,-14.160,-27.832,-10.254,-18.555,0.000
1757889240.207,-50.781,-36.133,-138.184,-28.809,0.000
1757889240.211,-83.496,-46.875,-254.883,-29.785,0.000
1757889240.215,-55.664,-47.363,-50.293,-44.922,0.000
1757889240.219,-18.066,-37.109,69.336,-29.297,0.000
1757889240.223,-44.922,-38.574,-145.996,-27.832,0.000
1757889240.226,-73.730,-43.945,-292.969,-56.641,0.000
1757889240.230,-58.594,-43.945,-212.402,-48.340,0.000
1757889240.234,-12.207,-39.551,-54.688,-25.879,0.000
1757889240.238,-15.625,-46.387,-260.742,-12.207,0.000
1757889240.242,-56.641,-52.246,-295.410,-4.395,0.000
1757889240.246,-40.527,-45.898,-8.301,8.789,0.000
1757889240.250,-2.930,-44.922,-13.184,13.184,0.000
1757889240.254,-15.137,-45.410,-137.695,1.465,0.000
1757889240.258,-79.102,-45.898,-31.250,-18.066,0.000
1757889240.262,-84.473,-46.387,71.777,-28.320,0.000
1757889240.266,-34.668,-52.246,-161.133,-26.855,0.000
1757889240.269,-31.250,-54.688,-317.383,-26.855,0.000
1757889240.273,-60.547,-48.828,-225.586,-32.715,0.000
1757889240.277,-77.637,-42.969,-214.844,-25.879,0.000
1757889240.281,-51.758,-39.551,-372.070,-17.090,0.000
1757889240.285,-18.555,-37.598,-383.301,-8.789,0.000
1757889240.289,-36.133,-30.273,26.367,-11.230,0.000
1757889240.293,-67.383,-33.203,89.844,-22.949,0.000
1757889240.297,-44.434,-40.527,-85.449,-23.438,0.000
1757889240.301,-14.160,-39.551,-45.410,-37.109,0.000
1757889240.305,-50.781,-36.133,72.266,-48.340,0.000
1757889240.309,-91.309,-40.527,0.000,-27.832,0.000
1757889240.312,-66.406,-41.504,-167.480,-10.742,0.000
1757889240.316,-19.043,-37.109,-113.770,-15.625,0.000
1757889240.320,-10.742,-41.504,-124.512,-17.090,0.000
1757889240.324,-48.340,-42.969,-264.160,-25.879,0.000
1757889240.328,-52.734,-48.828,-395.020,-28.320,0.000
1757889240.332,-22.461,-50.781,-273.438,-22.461,0.000
1757889240.336,-8.789,-43.457,26.367,-25.391,0.000
1757889240.340,-32.715,-41.992,-43.457,-9.277,0.000
1757889240.344,-59.082,-41.992,-190.430,-20.508,0.000
1757889240.348,-24.414,-41.992,-31.738,-18.555,0.000
1757889240.352,2.441,-43.945,123.047,-1.953,0.000
1757889240.355,-34.668,-47.363,-112.305,-26.855,0.000
1757889240.359,-64.453,-46.875,-343.750,-36.621,0.000
1757889240.363,-51.270,-44.434,-134.277,-33.691,0.000
1757889240.367,-35.156,-40.527,-105.957,-36.621,0.000
1757889240.371,-59.570,-42.480,-357.910,-41.504,0.000
1757889240.375,-83.008,-47.363,-463.379,-39.062,0.000
1757889240.379,-76.172,-44.434,-189.941,-42.969,0.000
1757889240.383,-41.504,-42.969,32.227,-40.527,0.000
1757889240.387,-21.973,-34.668,-77.148,-35.156,0.000
1757889240.390,-61.035,-34.180,-160.156,-50.293,0.000
1757889240.395,-73.242,-37.109,-39.062,-56.641,0.000
1757889240.398,-49.316,-32.715,-6.348,-50.781,0.000
1757889240.402,-28.809,-32.227,-153.320,-45.898,0.000
1757889240.406,-49.805,-27.832,-110.840,-43.457,0.000
1757889240.410,-84.473,-28.320,-20.020,-41.016,0.000
1757889240.414,-54.199,-33.691,-202.637,-49.805,0.000
1757889240.418,-22.461,-38.574,-419.922,-40.039,0.000
1757889240.422,-33.691,-28.809,-346.680,-26.367,0.000
1757889240.426,-55.176,-22.949,-107.422,-35.645,0.000
1757889240.430,-57.617,-27.832,-141.602,-36.621,0.000
1757889240.433,-13.672,-19.043,-238.770,-34.180,0.000
1757889240.437,-20.996,-22.949,-62.500,-41.992,0.000
1757889240.441,-62.012,-29.785,75.195,-28.320,0.000
1757889240.445,-49.316,-24.414,-134.766,-25.391,0.000
1757889240.449,0.000,-26.855,-288.574,-28.809,0.000
1757889240.453,12.207,-37.109,-233.887,-6.836,0.000
1757889240.457,-23.438,-38.086,-239.746,-21.484,0.000
1757889240.461,-48.340,-41.504,-401.367,-41.504,0.000
1757889240.465,-45.898,-38.574,-473.633,-26.855,0.000
1757889240.469,-28.809,-29.785,-96.680,-38.086,0.000
1757889240.473,-33.691,-40.039,0.000,-40.039,0.000
1757889240.476,-52.734,-50.781,-214.355,-29.297,0.000
1757889240.480,-12.695,-50.781,-134.277,-25.391,0.000
1757889240.484,23.926,-49.316,58.105,-13.184,0.000
1757889240.488,-13.672,-67.383,-122.559,-26.367,0.000
1757889240.492,-59.570,-75.195,-296.875,-42.480,0.000
1757889240.496,-45.898,-63.477,-199.219,-40.527,0.000
1757889240.500,-10.742,-65.430,-26.855,-55.664,0.000
1757889240.504,-23.438,-73.730,7.812,-48.340,0.000
1757889240.508,-71.289,-77.148,-247.559,-36.133,0.000
1757889240.512,-68.848,-74.707,-291.016,-64.941,0.000
1757889240.516,-32.227,-69.824,-100.098,-63.477,0.000
1757889240.519,-20.508,-76.172,-148.926,-29.785,0.000
1757889240.523,-52.246,-84.961,-329.102,-25.391,0.000
1757889240.527,-69.336,-79.102,-219.238,-44.434,0.000
1757889240.531,-36.133,-68.848,-15.625,-36.621,0.000
1757889240.535,-19.531,-80.078,-44.922,-27.832,0.000
1757889240.539,-50.781,-89.844,-228.027,-38.574,0.000
1757889240.543,-76.172,-82.031,-250.977,-37.598,0.000
1757889240.547,-64.453,-70.801,-238.770,-36.133,0.000
1757889240.551,-39.062,-66.406,-303.711,-50.293,0.000
1757889240.555,-45.410,-67.383,-338.379,-55.664,0.000
1757889240.559,-65.918,-67.383,-236.816,-43.945,0.000
1757889240.563,-49.805,-66.895,-74.219,-36.133,0.000
1757889240.566,-17.090,-69.336,-209.473,-29.785,0.000
1757889240.570,-20.020,-68.848,-379.883,-33.691,0.000
1757889240.574,-55.664,-68.848,-25.391,-36.133,0.000
1757889240.578,-59.082,-63.477,51.270,-42.480,0.000
1757889240.582,-19.043,-58.594,-125.488,-47.363,0.000
1757889240.586,-11.230,-66.406,-86.914,-33.203,0.000
1757889240.590,-30.762,-68.848,52.246,-20.508,0.000
1757889240.594,-38.086,-63.965,-36.133,-22.461,0.000
1757889240.598,-16.602,-65.430,-204.102,-20.996,0.000
1757889240.602,8.789,-67.871,-257.812,0.977,0.000
1757889240.606,-25.391,-78.125,-247.559,-5.859,0.000
1757889240.609,-58.105,-78.125,-259.766,-35.645,0.000
1757889240.613,-44.922,-66.406,-398.926,-31.250,0.000
1757889240.617,-7.324,-53.711,-275.879,-14.648,0.000
1757889240.621,-18.066,-45.410,-13.672,-22.949,0.000
1757889240.625,-55.176,-46.387,-215.332,-35.156,0.000
1757889240.629,-55.664,-49.805,-293.945,-26.855,0.000
1757889240.633,-22.949,-57.129,-48.828,-17.090,0.000
1757889240.637,-6.348,-52.246,32.715,-14.160,0.000
1757889240.641,-40.527,-43.945,-219.727,-13.672,0.000
1757889240.645,-69.824,-41.504,-350.586,-37.598,0.000
1757889240.649,-40.527,-40.039,-266.113,-37.109,0.000
1757889240.652,-16.113,-35.645,-168.945,-18.066,0.000
1757889240.656,-47.852,-33.203,-344.727,-30.762,0.000
1757889240.660,-76.660,-37.598,-466.309,-40.527,0.000
1757889240.664,-45.410,-28.320,-96.191,-43.945,0.000
1757889240.668,-5.859,-27.832,14.648,-20.508,0.000
1757889240.672,-34.180,-39.551,-159.668,-18.555,0.000
1757889240.676,-70.312,-36.133,-223.633,-45.410,0.000
1757889240.680,-43.457,-26.855,-146.484,-45.898,0.000
1757889240.684,-0.977,-30.273,-76.660,-28.809,0.000
1757889240.688,-15.137,-29.785,-170.898,-19.531,0.000
1757889240.692,-62.012,-33.203,-212.891,-35.156,0.000
1757889240.695,-62.500,-41.992,-237.305,-37.109,0.000
1757889240.699,-24.414,-42.969,-275.391,-18.066,0.000
1757889240.703,-8.789,-43.457,-402.344,-10.742,0.000
1757889240.707,-42.969,-42.480,-318.359,-15.137,0.000
1757889240.711,-69.824,-45.410,-158.203,-27.344,0.000
1757889240.715,-35.156,-48.828,-309.570,-30.273,0.000
1757889240.719,-5.371,-43.457,-215.820,-15.625,0.000
1757889240.723,-32.227,-39.062,-11.719,-5.859,0.000
1757889240.727,-53.711,-41.016,43.945,-11.719,0.000
1757889240.731,-34.668,-47.852,-157.715,-13.672,0.000
1757889240.735,-9.766,-47.852,-332.520,-15.625,0.000
1757889240.739,-29.297,-45.898,-237.793,-10.254,0.000
1757889240.742,-63.477,-44.922,-226.074,-41.016,0.000
1757889240.746,-49.805,-40.527,-414.062,-54.688,0.000
1757889240.750,-16.113,-43.945,-446.289,-24.902,0.000
1757889240.754,-15.137,-38.574,-23.926,-32.227,0.000
1757889240.758,-43.457,-39.062,66.895,-32.715,0.000
1757889240.762,-50.293,-48.340,-126.953,-19.043,0.000
1757889240.766,-20.996,-53.223,-157.715,-19.531,0.000
1757889240.770,-3.418,-48.340,-151.367,-37.109,0.000
1757889240.774,-20.996,-39.062,-154.297,-30.273,0.000
1757889240.778,-43.945,-51.270,-195.801,-9.766,0.000
1757889240.782,-32.715,-53.711,-176.270,-22.461,0.000
1757889240.785,-5.859,-42.480,-77.637,-20.996,0.000
1757889240.789,-28.320,-43.457,-214.844,-6.836,0.000
1757889240.793,-57.617,-44.922,-292.969,-18.066,0.000
1757889240.797,-38.574,-41.016,-155.762,-39.062,0.000
1757889240.801,-17.090,-43.945,4.395,-36.133,0.000
1757889240.805,-29.785,-45.410,-125.488,-26.367,0.000
1757889240.809,-55.664,-47.852,-381.836,-21.973,0.000
1757889240.813,-41.016,-45.410,-194.336,-23.438,0.000
1757889240.817,-3.906,-43.457,37.109,-12.695,0.000
1757889240.821,-14.160,-60.059,-87.891,-12.695,0.000
1757889240.825,-62.500,-67.871,-308.105,-40.527,0.000
1757889240.828,-70.801,-51.270,-277.832,-45.898,0.000
1757889240.832,-33.691,-41.992,-137.695,-43.945,0.000
1757889240.836,-24.902,-51.270,-309.082,-39.551,0.000
1757889240.840,-52.246,-55.176,-473.145,-36.621,0.000
1757889240.844,-71.777,-47.363,-211.914,-46.387,0.000
1757889240.848,-47.852,-47.363,-100.098,-31.250,0.000
1757889240.852,-24.902,-52.246,-177.246,-23.438,0.000
1757889240.856,-43.945,-61.035,-158.691,-41.016,0.000
1757889240.860,-57.129,-60.059,-24.902,-40.527,0.000
1757889240.864,-48.828,-53.711,-41.504,-34.668,0.000
1757889240.868,-22.949,-52.734,-166.992,-40.039,0.000
1757889240.872,-28.320,-49.805,-188.965,-41.504,0.000
1757889240.875,-61.035,-53.223,-145.508,-40.527,0.000
1757889240.879,-56.641,-60.059,-230.957,-42.480,0.000
1757889240.883,-24.414,-58.594,-301.758,-26.367,0.000
1757889240.887,-22.949,-51.758,-276.855,-27.832,0.000
1757889240.891,-48.340,-47.363,-189.941,-40.527,0.000
1757889240.895,-55.176,-45.898,-207.520,-31.738,0.000
1757889240.899,-29.297,-49.316,-379.883,-21.973,0.000
1757889240.903,-10.742,-42.969,-242.188,-32.227,0.000
1757889240.907,-33.203,-37.598,-104.004,-25.879,0.000
1757889240.911,-49.316,-42.969,-283.203,-20.508,0.000
1757889240.915,-28.809,-44.434,-318.359,-26.367,0.000
1757889240.918,8.301,-33.203,-149.414,-10.742,0.000
1757889240.922,-19.531,-43.945,-209.473,-25.879,0.000
1757889240.926,-74.219,-61.035,-388.184,-45.410,0.000
1757889240.930,-63.477,-17.578,-381.348,-41.504,0.000
1757889240.934,-28.809,35.156,-267.090,-43.945,0.000
1757889240.938,-34.668,43.457,-254.883,-49.316,0.000
1757889240.942,-82.031,36.621,-425.781,-54.199,0.000
1757889240.946,-89.355,37.598,-451.660,-53.223,0.000
1757889240.950,-50.781,34.668,-143.066,-41.992,0.000
1757889240.954,-30.273,29.785,-114.258,-43.945,0.000
1757889240.958,-59.082,21.484,-234.375,-40.039,0.000
1757889240.961,-69.336,20.508,-227.539,-42.480,0.000
1757889240.965,-40.527,17.090,-93.750,-46.387,0.000
1757889240.969,-21.973,12.695,-61.035,-45.898,0.000
1757889240.973,-47.363,13.184,-261.230,-51.270,0.000
1757889240.977,-71.777,7.324,-339.844,-43.945,0.000
1757889240.981,-49.805,5.371,-212.402,-34.668,0.000
1757889240.985,-16.602,0.977,-158.691,-34.180,0.000
1757889240.989,-38.574,-20.020,-407.227,-34.668,0.000
1757889240.993,-76.172,-22.461,-383.301,-46.387,0.000
1757889240.997,-61.523,-13.672,-166.504,-60.059,0.000
1757889241.000,-36.621,-17.090,-262.207,-55.664,0.000
1757889241.005,-42.480,-16.113,-280.273,-37.109,0.000
1757889241.008,-69.824,-15.137,-185.059,-37.598,0.000
1757889241.012,-72.266,-20.996,-162.109,-44.434,0.000
1757889241.016,-37.598,-17.090,-287.598,-27.832,0.000
1757889241.020,-19.531,1.953,-315.918,-41.016,0.000
1757889241.024,-56.152,7.812,-253.418,-63.965,0.000
1757889241.028,-75.684,-2.441,-225.098,-51.758,0.000
1757889241.032,-43.457,-10.254,-341.309,-47.363,0.000
1757889241.036,-24.414,-18.066,-449.707,-40.039,0.000
1757889241.040,-43.945,-20.996,-136.719,-26.367,0.000
1757889241.043,-82.031,-38.574,-141.113,-49.805,0.000
1757889241.047,-71.777,-47.363,-290.527,-65.918,0.000
1757889241.051,-23.438,-38.086,-232.910,-41.016,0.000
1757889241.055,-33.691,-35.645,-100.098,-61.035,0.000
1757889241.059,-63.477,-34.180,-166.992,-79.590,0.000
1757889241.063,-74.707,-47.363,-269.531,-49.805,0.000
1757889241.067,-32.227,-60.547,-196.289,-30.273,0.000
1757889241.071,-5.859,-52.734,-225.586,-13.672,0.000
1757889241.075,-42.969,-52.734,-272.949,-14.648,0.000
1757889241.079,-56.641,-60.059,-412.598,-27.832,0.000
1757889241.083,-33.203,-61.523,-343.262,-34.668,0.000
1757889241.086,-15.625,-57.617,-2.441,-28.320,0.000
1757889241.090,-35.156,-56.641,-100.586,-36.621,0.000
1757889241.094,-63.477,-52.734,-296.875,-40.039,0.000
1757889241.098,-56.152,-52.246,-91.309,-38.086,0.000
1757889241.102,-21.973,-58.105,10.742,-39.062,0.000
1757889241.106,-38.086,-63.965,-246.582,-37.109,0.000
1757889241.110,-63.477,-55.664,-370.117,-28.320,0.000
1757889241.114,-44.922,-47.852,-249.023,-36.133,0.000
1757889241.118,-10.254,-54.199,-211.914,-42.480,0.000
1757889241.122,-35.156,-65.430,-399.414,-38.574,0.000
1757889241.126,-88.379,-61.035,-450.195,-46.875,0.000
1757889241.129,-80.566,-46.875,-130.859,-49.316,0.000
1757889241.133,-36.621,-38.574,5.859,-40.527,0.000
1757889241.137,-40.039,-35.156,-122.559,-50.293,0.000
1757889241.141,-77.148,-32.715,-144.043,-71.289,0.000
1757889241.145,-67.383,-26.367,11.230,-66.406,0.000
1757889241.149,-23.926,-29.297,32.715,-46.875,0.000
1757889241.153,-20.020,-42.969,-145.020,-47.852,0.000
1757889241.157,-52.734,-51.270,-211.914,-46.875,0.000
1757889241.161,-81.543,-51.270,-214.355,-51.270,0.000
1757889241.165,-67.383,-47.852,-245.605,-59.570,0.000
1757889241.169,-30.762,-53.223,-389.160,-43.945,0.000
1757889241.172,-39.551,-50.293,-349.121,-34.180,0.000
1757889241.176,-73.242,-42.969,-110.352,-38.086,0.000
1757889241.180,-52.246,-45.898,-205.566,-42.480,0.000
1757889241.184,-3.418,-41.016,-252.441,-12.207,0.000
1757889241.188,-29.785,-43.945,-35.645,-20.508,0.000
1757889241.192,-69.336,-60.059,40.527,-47.363,0.000
1757889241.196,-60.547,-62.012,-206.055,-41.504,0.000
1757889241.200,-24.414,-52.734,-295.410,-31.738,0.000
1757889241.204,-24.414,-55.176,-236.816,-34.180,0.000
1757889241.208,-65.918,-55.664,-215.820,-44.434,0.000
1757889241.211,-81.055,-53.223,-365.723,-49.316,0.000
1757889241.215,-67.383,-54.199,-507.324,-42.480,0.000
1757889241.219,-39.551,-40.527,-164.062,-46.387,0.000
1757889241.223,-48.340,-33.691,17.090,-45.410,0.000
1757889241.227,-91.797,-41.504,-103.516,-46.387,0.000
1757889241.231,-92.285,-40.039,-204.590,-43.457,0.000
1757889241.235,-46.875,-39.062,-78.125,-41.016,0.000
1757889241.239,-46.387,-42.969,30.762,-41.992,0.000
1757889241.243,-98.633,-47.363,-137.695,-46.875,0.000
1757889241.247,-83.984,-40.527,-192.871,-47.852,0.000
1757889241.251,-24.902,-31.250,6.348,-23.926,0.000
1757889241.255,-29.785,-40.527,40.527,-19.043,0.000
1757889241.258,-70.801,-48.340,-195.312,-21.973,0.000
1757889241.262,-74.707,-47.363,-253.418,-28.320,0.000
1757889241.266,-42.969,-44.922,-30.273,-29.297,0.000
1757889241.270,-14.160,-36.133,-13.184,-20.996,0.000
1757889241.274,-45.898,-46.875,-262.207,-24.902,0.000
1757889241.278,-94.727,-43.945,-139.648,-40.527,0.000
1757889241.282,-59.570,-29.297,74.707,-18.555,0.000
1757889241.286,-20.020,-40.527,-46.875,2.930,0.000
1757889241.290,-50.781,-46.387,-185.547,-1.953,0.000
1757889241.294,-83.984,-47.363,-33.691,-11.230,0.000
1757889241.298,-87.402,-75.195,-120.605,-39.062,0.000
1757889241.301,-34.668,-81.055,-327.637,-20.996,0.000
1757889241.305,-30.273,-73.242,-331.055,-15.137,0.000
1757889241.309,-76.660,-74.219,-238.770,-45.410,0.000
1757889241.313,-78.125,-66.406,-52.246,-49.316,0.000
1757889241.317,-31.250,-67.871,-220.703,-32.715,0.000
1757889241.321,-9.766,-70.801,-413.574,-22.949,0.000
1757889241.325,-48.340,-62.500,-15.137,-38.086,0.000
1757889241.329,-45.898,-65.918,-94.238,-33.691,0.000
1757889241.333,-14.648,-69.336,-277.344,-14.648,0.000
1757889241.337,-12.695,-66.406,-63.477,-33.691,0.000
1757889241.341,-47.363,-73.242,69.336,-42.969,0.000
1757889241.344,-80.566,-73.242,20.020,-26.855,0.000
1757889241.348,-40.039,-68.848,-141.602,-24.902,0.000
1757889241.352,-6.836,-67.383,-240.723,-34.180,0.000
1757889241.356,-36.133,-65.918,-179.199,-50.293,0.000
1757889241.360,-62.012,-59.082,-32.715,-51.758,0.000
1757889241.364,-51.758,-58.594,-294.922,-44.922,0.000
1757889241.368,-8.301,-62.012,-233.887,-32.227,0.000
1757889241.372,-5.859,-57.617,136.719,-10.742,0.000
1757889241.376,-71.777,-71.777,-82.031,-21.484,0.000
1757889241.380,-67.871,-79.590,-231.934,-40.527,0.000
1757889241.384,-13.672,-66.406,-87.891,-25.879,0.000
1757889241.387,-12.695,-55.664,-39.551,-23.438,0.000
1757889241.391,-45.410,-56.152,-209.473,-35.645,0.000
1757889241.395,-54.688,-58.594,-279.297,-26.855,0.000
1757889241.399,-17.578,-52.246,-202.148,-18.066,0.000
1757889241.403,6.836,-38.086,-117.188,-9.277,0.000
1757889241.407,-18.555,-38.574,-233.887,-4.883,0.000
1757889241.411,-49.316,-47.852,-433.594,-8.789,0.000
1757889241.415,-28.809,-44.922,-70.801,-22.461,0.000
1757889241.419,-13.184,-42.480,100.586,-29.297,0.000
1757889241.423,-33.691,-38.574,-73.730,-32.227,0.000
1757889241.427,-54.688,-31.738,-131.348,-34.668,0.000
1757889241.430,-64.453,-35.156,30.762,-46.387,0.000
1757889241.434,-61.035,-41.504,61.523,-60.547,0.000
1757889241.438,-34.668,-40.527,-146.484,-13.184,0.000
1757889241.442,-36.621,-33.203,-231.445,-12.207,0.000
1757889241.446,-67.871,-33.203,-237.305,-51.758,0.000
1757889241.450,-33.203,-33.691,-244.629,-47.852,0.000
1757889241.454,-13.672,-27.344,-382.812,-19.531,0.000
1757889241.458,-40.039,-28.320,-322.754,-8.789,0.000
1757889241.462,-67.383,-35.645,45.410,-23.438,0.000
1757889241.466,-43.945,-40.527,-12.207,-15.137,0.000
1757889241.469,-22.461,-45.898,-102.051,-21.973,0.000
1757889241.473,-42.969,-54.688,21.973,-35.156,0.000
1757889241.477,-68.359,-41.992,52.246,-23.926,0.000
1757889241.481,-87.402,-40.039,-72.754,-53.223,0.000
1757889241.485,-31.250,-51.758,-244.141,-69.336,0.000
1757889241.489,-11.230,-48.340,-234.375,-38.574,0.000
1757889241.493,-66.406,-36.621,-226.562,-39.062,0.000
1757889241.497,-81.543,-44.434,-376.465,-48.340,0.000
1757889241.501,-16.113,-63.965,-431.152,-23.438,0.000
1757889241.505,9.277,-44.922,-148.438,-9.766,0.000
1757889241.509,-45.898,-45.410,-31.250,-26.855,0.000
1757889241.512,-74.707,-51.270,-124.023,-46.387,0.000
1757889241.516,-37.598,-41.992,-102.051,-52.246,0.000
1757889241.520,-12.207,-47.852,55.664,-57.617,0.000
1757889241.524,-48.340,-61.035,38.574,-54.199,0.000
1757889241.528,-84.961,-62.500,-186.035,-52.734,0.000
1757889241.532,-49.805,-52.246,-198.242,-65.918,0.000
1757889241.536,-1.953,-53.711,-25.391,-33.691,0.000
1757889241.540,-32.715,-66.406,-170.410,-20.508,0.000
1757889241.544,-72.754,-63.477,-463.379,-43.457,0.000
1757889241.548,-71.777,-55.176,-332.031,-56.641,0.000
1757889241.552,-31.738,-59.570,-114.746,-55.176,0.000
1757889241.555,-26.855,-62.500,-277.832,-49.316,0.000
1757889241.559,-75.684,-49.316,-250.000,-49.805,0.000
1757889241.563,-49.805,-48.828,-147.461,-32.227,0.000
1757889241.567,-5.371,-48.828,-49.805,-26.855,0.000
1757889241.571,-20.020,-47.363,-116.211,-33.691,0.000
1757889241.575,-35.156,-54.688,-287.598,-42.480,0.000
1757889241.579,-54.688,-61.523,-282.227,-40.039,0.000
1757889241.583,-20.996,-54.199,-195.312,-40.039,0.000
1757889241.587,10.742,-55.664,-304.199,-31.738,0.000
1757889241.591,-18.066,-59.082,-378.906,-8.301,0.000
1757889241.594,-54.688,-54.688,-2.930,-16.602,0.000
1757889241.598,-41.504,-53.223,141.113,-30.273,0.000
1757889241.602,-10.254,-55.176,-26.855,-9.277,0.000
1757889241.606,-20.508,-54.688,-153.320,9.766,0.000
1757889241.610,-68.848,-53.223,12.695,-8.789,0.000
1757889241.614,-69.336,-48.828,111.816,-23.926,0.000
1757889241.618,-39.062,-53.711,-4.395,-28.809,0.000
1757889241.622,-25.879,-55.664,14.160,-23.926,0.000
1757889241.626,-46.387,-47.852,104.492,-12.207,0.000
1757889241.630,-79.102,-44.922,111.816,-65.430,0.000
1757889241.634,-25.391,-46.875,-71.289,-45.898,0.000
1757889241.638,-6.348,-41.992,-74.219,7.324,0.000
1757889241.641,-45.898,-29.297,131.348,-6.348,0.000
1757889241.645,-46.387,-27.344,58.105,-5.859,0.000
1757889241.649,-28.809,-37.109,-161.621,-0.488,0.000
1757889241.653,6.348,-30.273,-9.277,7.324,0.000
1757889241.657,-5.859,-22.461,170.410,11.230,0.000
1757889241.661,-60.547,-29.785,15.137,-9.766,0.000
1757889241.665,-55.664,-36.621,-50.293,-12.207,0.000
1757889241.669,-41.504,-42.480,107.422,-38.574,0.000
1757889241.673,-58.594,-33.203,102.051,-71.289,0.000
1757889241.677,-49.805,-28.320,-73.730,-14.648,0.000
1757889241.681,-41.016,-32.715,-131.836,-7.812,0.000
1757889241.684,4.883,-18.066,-0.977,-29.297,0.000
1757889241.688,9.766,-14.160,146.973,2.441,0.000
1757889241.692,-29.297,-22.461,-96.680,-5.371,0.000
1757889241.696,-44.434,-27.832,-319.336,-14.648,0.000
1757889241.700,-16.602,-31.738,73.242,-20.020,0.000
1757889241.704,-13.672,-31.738,204.102,-23.438,0.000
1757889241.708,-44.922,-31.738,29.297,-13.184,0.000
1757889241.712,-40.527,-31.250,36.133,-23.438,0.000
1757889241.716,-13.672,-21.484,163.086,-5.859,0.000
1757889241.720,5.371,-20.020,101.562,2.930,0.000
1757889241.724,-25.879,-23.438,14.160,-20.508,0.000
1757889241.727,-72.754,-10.742,-23.438,-46.387,0.000
1757889241.731,-99.609,-20.020,63.965,-117.188,0.000
1757889241.735,6.348,-19.043,142.578,-44.922,0.000
1757889241.739,52.246,-9.277,-169.434,54.199,0.000
1757889241.743,-18.555,-23.438,-126.465,30.273,0.000
1757889241.747,-35.156,-25.879,200.195,0.977,0.000
1757889241.751,-8.301,-30.762,103.516,-30.762,0.000
1757889241.755,1.465,-30.762,82.520,-18.066,0.000
1757889241.759,-32.227,-30.273,160.645,0.000,0.000
1757889241.763,-58.105,-31.738,180.664,-42.969,0.000
1757889241.767,-53.711,-46.387,84.961,-41.016,0.000
1757889241.770,-29.785,-43.945,61.523,-25.391,0.000
1757889241.774,-59.570,-39.062,107.910,-38.086,0.000
