timestamps,TP9,AF7,AF8,TP10,Right AUX
1757698463.124,70.801,-3.418,3.906,-11.230,0.000
1757698463.128,379.395,-6.836,289.062,195.312,0.000
1757698463.132,-125.488,-49.805,-322.754,-43.457,0.000
1757698463.136,-413.086,-50.781,-629.883,-240.234,0.000
1757698463.140,-77.637,-21.484,-129.883,-99.609,0.000
1757698463.144,399.902,-9.277,344.727,177.246,0.000
1757698463.148,50.293,-43.457,-139.648,41.992,0.000
1757698463.152,-402.832,-48.828,-559.082,-222.168,0.000
1757698463.156,-226.074,-20.020,-346.680,-167.480,0.000
1757698463.160,332.520,-6.836,126.465,143.066,0.000
1757698463.164,218.750,-23.926,-69.824,138.184,0.000
1757698463.167,-333.008,-31.250,-488.770,-171.387,0.000
1757698463.171,-334.961,-26.855,-488.770,-215.332,0.000
1757698463.175,193.359,-9.766,-38.086,51.758,0.000
1757698463.179,335.938,-4.395,191.895,176.270,0.000
1757698463.183,-229.004,-26.855,-287.109,-103.027,0.000
1757698463.187,-394.531,-40.527,-574.219,-234.863,0.000
1757698463.191,38.086,-18.555,-207.520,-25.879,0.000
1757698463.195,397.949,-2.930,247.559,203.613,0.000
1757698463.199,-75.195,-31.250,-158.691,-14.648,0.000
1757698463.203,-416.016,-46.875,-545.898,-231.445,0.000
1757698463.207,-118.164,-41.504,-459.473,-101.074,0.000
1757698463.210,389.648,0.488,214.844,190.430,0.000
1757698463.214,108.887,-5.859,119.141,77.148,0.000
1757698463.218,-379.395,-47.852,-556.641,-200.684,0.000
1757698463.222,-258.789,-39.551,-482.422,-173.340,0.000
1757698463.226,299.316,-1.953,239.258,115.234,0.000
1757698463.230,269.531,-10.254,252.441,136.719,0.000
1757698463.234,-292.969,-48.828,-471.191,-151.367,0.000
1757698463.238,-343.750,-47.363,-632.324,-213.867,0.000
1757698463.242,161.133,-13.672,-42.480,33.203,0.000
1757698463.246,367.676,-11.230,246.094,198.242,0.000
1757698463.250,-177.734,-54.688,-425.781,-60.059,0.000
1757698463.253,-402.344,-61.523,-728.027,-212.891,0.000
1757698463.257,-18.555,-14.648,-63.965,-42.969,0.000
1757698463.261,405.273,-2.930,425.781,207.520,0.000
1757698463.265,-12.207,-45.410,-97.656,27.344,0.000
1757698463.269,-407.715,-62.012,-584.473,-214.355,0.000
1757698463.273,-170.410,-34.180,-308.105,-129.883,0.000
1757698463.277,369.141,-6.348,348.633,166.992,0.000
1757698463.281,158.691,-33.203,73.730,109.375,0.000
1757698463.285,-367.676,-52.734,-499.023,-181.152,0.000
1757698463.289,-301.758,-44.922,-501.465,-189.941,0.000
1757698463.293,254.395,-17.090,117.676,89.355,0.000
1757698463.296,291.992,-30.762,38.086,157.715,0.000
1757698463.300,-279.297,-49.805,-621.094,-133.789,0.000
1757698463.304,-376.465,-33.691,-534.668,-229.492,0.000
1757698463.308,83.008,-18.555,-39.551,-7.324,0.000
1757698463.312,370.605,-19.043,307.617,182.617,0.000
1757698463.316,-140.625,-39.062,-160.645,-54.688,0.000
1757698463.320,-409.180,-39.062,-520.508,-231.445,0.000
1757698463.324,-54.688,-22.461,-213.867,-76.172,0.000
1757698463.328,412.598,2.930,333.984,198.730,0.000
1757698463.332,51.758,-16.113,-41.992,52.246,0.000
1757698463.336,-391.602,-41.504,-590.332,-203.125,0.000
1757698463.339,-194.824,-31.250,-553.223,-142.578,0.000
1757698463.343,365.723,2.441,31.250,154.297,0.000
1757698463.347,228.516,5.371,212.402,128.906,0.000
1757698463.351,-323.730,-30.762,-409.180,-169.434,0.000
1757698463.355,-312.500,-34.180,-555.664,-200.684,0.000
1757698463.359,227.051,-2.441,58.105,73.730,0.000
1757698463.363,348.145,-2.441,220.703,187.500,0.000
1757698463.367,-225.098,-33.691,-401.855,-101.074,0.000
1757698463.371,-379.883,-35.645,-598.145,-225.586,0.000
1757698463.375,63.965,-4.395,-64.941,-15.625,0.000
1757698463.378,414.062,-0.488,365.234,208.984,0.000
1757698463.382,-71.289,-44.922,-179.199,-9.277,0.000
1757698463.386,-397.949,-57.617,-721.680,-210.449,0.000
1757698463.390,-88.379,-15.625,-320.801,-83.008,0.000
1757698463.394,420.898,24.414,451.660,195.312,0.000
1757698463.398,125.488,-10.742,19.531,81.543,0.000
1757698463.402,-365.723,-36.133,-566.895,-197.754,0.000
1757698463.406,-229.980,-10.742,-374.023,-172.852,0.000
1757698463.410,335.449,21.484,265.137,120.117,0.000
1757698463.414,277.832,-3.906,129.395,141.602,0.000
1757698463.418,-293.457,-33.691,-534.668,-150.391,0.000
1757698463.421,-337.402,-16.602,-496.094,-214.355,0.000
1757698463.425,174.805,11.719,136.719,35.156,0.000
1757698463.429,379.395,-13.184,159.668,197.266,0.000
1757698463.433,-174.316,-52.734,-516.602,-60.547,0.000
1757698463.437,-384.766,-23.926,-519.531,-218.750,0.000
1757698463.441,13.184,1.465,-41.016,-39.551,0.000
1757698463.445,423.828,-2.930,271.484,212.402,0.000
1757698463.449,-7.324,-28.320,-182.129,22.949,0.000
1757698463.453,-389.648,-25.879,-487.305,-216.309,0.000
1757698463.457,-132.324,-18.555,-358.887,-122.070,0.000
1757698463.461,397.461,3.906,275.879,174.805,0.000
1757698463.464,173.828,-6.836,107.910,104.980,0.000
1757698463.468,-340.820,-29.297,-511.230,-177.246,0.000
1757698463.472,-268.066,-20.508,-484.863,-177.734,0.000
1757698463.476,287.109,-6.348,96.191,110.840,0.000
1757698463.480,307.617,-7.812,201.660,173.340,0.000
1757698463.484,-263.672,-24.902,-340.820,-123.535,0.000
1757698463.488,-355.957,-31.738,-545.410,-209.961,0.000
1757698463.492,120.605,-1.953,-65.918,20.508,0.000
1757698463.496,398.926,14.648,355.469,211.426,0.000
1757698463.500,-126.953,-21.484,-157.227,-36.621,0.000
1757698463.504,-399.902,-34.180,-602.051,-216.797,0.000
1757698463.507,-44.434,-1.953,-192.871,-67.383,0.000
1757698463.511,419.922,22.461,421.387,201.660,0.000
1757698463.515,43.457,-15.137,3.906,51.270,0.000
1757698463.519,-395.508,-43.945,-604.980,-199.219,0.000
1757698463.523,-191.406,-24.414,-510.742,-134.277,0.000
1757698463.527,358.398,19.043,199.707,161.621,0.000
1757698463.531,199.707,8.789,188.965,133.301,0.000
1757698463.535,-344.238,-35.156,-525.879,-166.016,0.000
1757698463.539,-319.824,-33.691,-669.922,-197.754,0.000
1757698463.543,216.309,22.949,151.367,72.754,0.000
1757698463.546,335.938,16.602,280.762,186.523,0.000
1757698463.550,-228.027,-30.762,-426.270,-95.215,0.000
1757698463.554,-381.348,-28.320,-591.309,-219.727,0.000
1757698463.558,59.570,4.883,-31.250,-16.602,0.000
1757698463.562,400.879,7.324,355.469,204.102,0.000
1757698463.566,-75.684,-36.621,-211.426,-19.043,0.000
1757698463.570,-405.762,-55.664,-635.254,-230.957,0.000
1757698463.574,-104.492,-22.461,-182.129,-103.516,0.000
1757698463.578,401.367,0.488,391.602,188.965,0.000
1757698463.582,91.797,-49.316,-168.457,88.379,0.000
1757698463.586,-392.578,-59.082,-617.188,-193.848,0.000
1757698463.589,-253.906,-24.414,-345.215,-165.527,0.000
1757698463.593,309.082,-3.418,232.910,141.113,0.000
1757698463.597,237.305,-21.973,183.594,155.273,0.000
1757698463.601,-331.543,-39.551,-401.855,-147.461,0.000
1757698463.605,-359.375,-30.762,-459.473,-209.473,0.000
1757698463.609,162.598,-15.625,53.223,44.922,0.000
1757698463.613,345.703,-25.879,217.773,183.594,0.000
1757698463.617,-208.008,-58.594,-387.695,-91.309,0.000
1757698463.621,-410.645,-46.387,-545.898,-242.676,0.000
1757698463.625,0.488,-30.273,-175.781,-41.016,0.000
1757698463.629,407.227,-20.996,236.328,216.797,0.000
1757698463.632,-34.180,-23.438,-44.922,9.766,0.000
1757698463.636,-404.297,-44.922,-539.062,-219.238,0.000
1757698463.640,-142.578,-36.133,-377.441,-120.117,0.000
1757698463.644,384.277,-9.766,270.020,174.316,0.000
1757698463.648,140.625,-24.902,102.051,96.680,0.000
1757698463.652,-372.070,-50.293,-523.438,-194.824,0.000
1757698463.656,-278.320,-41.992,-473.145,-179.199,0.000
1757698463.660,271.973,-6.836,223.145,116.699,0.000
1757698463.664,277.832,-20.020,202.148,172.852,0.000
1757698463.668,-286.133,-52.246,-453.613,-125.488,0.000
1757698463.672,-376.953,-64.941,-691.895,-202.637,0.000
1757698463.675,101.074,-23.438,-126.465,32.227,0.000
1757698463.679,372.070,4.395,361.328,207.031,0.000
1757698463.683,-153.809,-41.992,-277.344,-41.992,0.000
1757698463.687,-415.039,-53.223,-615.234,-228.027,0.000
1757698463.691,-47.363,-27.832,-120.605,-71.777,0.000
1757698463.695,413.574,-11.230,425.293,204.590,0.000
1757698463.699,32.227,-43.945,-94.238,45.410,0.000
1757698463.703,-413.574,-62.500,-633.301,-223.145,0.000
1757698463.707,-174.316,-38.086,-346.191,-126.465,0.000
1757698463.711,395.020,-16.113,316.895,186.035,0.000
1757698463.715,187.012,-44.922,-3.418,121.582,0.000
1757698463.718,-361.328,-64.453,-695.801,-173.340,0.000
1757698463.722,-335.938,-33.203,-433.105,-213.867,0.000
1757698463.726,208.496,-10.742,207.520,55.664,0.000
1757698463.730,305.664,-27.832,180.664,161.133,0.000
1757698463.734,-259.766,-54.199,-419.434,-128.418,0.000
1757698463.738,-399.414,-57.617,-545.898,-239.746,0.000
1757698463.742,42.480,-39.551,-104.980,-25.879,0.000
1757698463.746,384.766,-20.508,334.473,184.570,0.000
1757698463.750,-104.492,-46.387,-151.367,-36.621,0.000
1757698463.754,-420.898,-53.223,-568.848,-233.887,0.000
1757698463.758,-90.820,-30.762,-291.504,-95.703,0.000
1757698463.761,404.785,-19.043,134.277,195.801,0.000
1757698463.765,74.219,-38.086,-145.996,70.312,0.000
1757698463.769,-400.879,-44.922,-472.168,-212.402,0.000
1757698463.773,-237.793,-40.039,-419.922,-172.852,0.000
1757698463.777,326.660,-15.625,180.664,126.465,0.000
1757698463.781,229.492,-25.391,191.406,128.906,0.000
1757698463.785,-331.543,-53.223,-408.203,-165.527,0.000
1757698463.789,-341.309,-53.223,-551.270,-208.984,0.000
1757698463.793,177.734,-21.484,-35.645,50.293,0.000
1757698463.797,345.703,-10.742,290.039,190.918,0.000
1757698463.801,-206.055,-53.711,-313.965,-78.125,0.000
1757698463.804,-371.582,-69.824,-727.539,-203.125,0.000
1757698463.808,46.875,-34.180,-290.527,-16.602,0.000
1757698463.812,407.227,0.977,388.672,183.105,0.000
1757698463.816,-52.734,-28.809,-62.012,-28.809,0.000
1757698463.820,-410.156,-53.711,-598.145,-239.258,0.000
1757698463.824,-131.836,-27.344,-297.852,-132.812,0.000
1757698463.828,395.996,7.812,380.371,156.250,0.000
1757698463.832,126.465,-30.273,15.137,65.918,0.000
1757698463.836,-390.137,-56.641,-614.258,-219.727,0.000
1757698463.840,-277.832,-31.738,-440.918,-200.684,0.000
1757698463.844,289.551,7.324,240.234,97.656,0.000
1757698463.847,276.367,-9.766,212.891,143.555,0.000
1757698463.851,-298.828,-58.105,-498.047,-153.320,0.000
1757698463.855,-368.652,-48.828,-575.195,-236.816,0.000
1757698463.859,124.512,-14.160,28.809,3.418,0.000
1757698463.863,369.141,-20.996,241.211,182.617,0.000
1757698463.867,-163.086,-56.641,-390.137,-58.105,0.000
1757698463.871,-408.691,-45.410,-578.125,-225.098,0.000
1757698463.875,-31.738,-17.578,-80.078,-65.430,0.000
1757698463.879,418.457,-18.555,362.793,206.543,0.000
1757698463.883,15.625,-52.246,-105.469,33.203,0.000
1757698463.887,-400.879,-54.199,-529.785,-223.633,0.000
1757698463.890,-166.504,-29.297,-317.383,-142.090,0.000
1757698463.894,385.742,-17.090,274.414,162.109,0.000
1757698463.898,189.453,-47.363,8.301,112.305,0.000
1757698463.902,-359.863,-67.871,-580.566,-188.477,0.000
1757698463.906,-323.242,-47.852,-419.922,-208.984,0.000
1757698463.910,226.562,-29.297,60.547,74.707,0.000
1757698463.914,307.617,-37.598,76.172,177.734,0.000
1757698463.918,-268.555,-44.922,-352.539,-120.117,0.000
1757698463.922,-390.137,-44.922,-532.227,-234.863,0.000
1757698463.926,74.219,-22.949,-99.121,-7.812,0.000
1757698463.929,395.508,-9.766,334.473,199.219,0.000
1757698463.933,-96.680,-37.598,-122.559,-35.645,0.000
1757698463.937,-397.949,-52.734,-556.152,-226.562,0.000
1757698463.941,-65.918,-32.227,-306.641,-76.172,0.000
1757698463.945,425.293,-11.230,257.324,209.473,0.000
1757698463.949,83.496,-33.691,-12.207,68.359,0.000
1757698463.953,-376.465,-54.199,-535.156,-194.824,0.000
1757698463.957,-208.008,-61.523,-554.199,-132.812,0.000
1757698463.961,346.191,-20.996,138.184,159.668,0.000
1757698463.965,246.094,-20.996,227.051,141.602,0.000
1757698463.969,-315.430,-66.895,-443.359,-151.367,0.000
1757698463.972,-333.984,-69.336,-582.031,-193.848,0.000
1757698463.976,196.777,-25.879,24.414,62.500,0.000
1757698463.980,357.422,-14.648,300.781,197.266,0.000
1757698463.984,-209.473,-62.012,-361.816,-72.266,0.000
1757698463.988,-391.113,-66.895,-670.898,-211.914,0.000
1757698463.992,39.551,-26.855,-148.926,-12.207,0.000
1757698463.996,422.363,-7.324,369.141,228.027,0.000
1757698464.000,-37.109,-51.270,-247.070,20.508,0.000
1757698464.004,-391.602,-67.871,-734.375,-197.754,0.000
1757698464.008,-112.305,-20.020,-225.098,-96.680,0.000
1757698464.012,401.367,4.395,373.047,182.617,0.000
1757698464.015,128.418,-34.180,13.184,99.121,0.000
1757698464.019,-373.047,-62.500,-601.074,-179.688,0.000
1757698464.023,-258.301,-39.551,-457.031,-171.387,0.000
1757698464.027,303.223,-10.254,223.145,116.699,0.000
1757698464.031,271.484,-25.391,138.184,157.227,0.000
1757698464.035,-294.434,-49.805,-478.516,-141.113,0.000
1757698464.039,-345.703,-49.316,-576.660,-215.820,0.000
1757698464.043,151.855,-19.043,6.836,33.691,0.000
1757698464.047,380.371,-28.809,106.445,210.449,0.000
1757698464.051,-169.434,-57.129,-516.602,-55.664,0.000
1757698464.055,-408.691,-39.551,-510.254,-230.957,0.000
1757698464.058,-19.531,-18.066,-110.352,-52.246,0.000
1757698464.062,426.758,-3.418,338.379,208.496,0.000
1757698464.066,29.297,-29.785,-40.039,33.203,0.000
1757698464.070,-385.254,-42.969,-487.305,-209.961,0.000
1757698464.074,-163.086,-33.203,-409.180,-121.582,0.000
1757698464.078,379.395,-7.812,236.328,179.199,0.000
1757698464.082,184.082,-22.461,97.168,121.582,0.000
1757698464.086,-347.168,-52.734,-543.457,-170.410,0.000
1757698464.090,-294.922,-50.781,-610.840,-178.711,0.000
1757698464.094,250.000,-12.695,-68.848,107.422,0.000
1757698464.097,309.570,6.348,252.930,177.734,0.000
1757698464.101,-265.137,-35.156,-353.027,-125.000,0.000
1757698464.105,-386.719,-47.852,-556.152,-224.609,0.000
1757698464.109,84.961,-18.066,-11.719,6.348,0.000
1757698464.113,393.066,-9.277,326.172,209.473,0.000
1757698464.117,-118.164,-44.922,-256.836,-33.691,0.000
1757698464.121,-414.062,-54.688,-604.004,-226.562,0.000
1757698464.125,-69.824,-26.367,-119.629,-84.961,0.000
1757698464.129,415.527,-1.953,440.430,191.406,0.000
1757698464.133,60.547,-38.574,-39.062,57.129,0.000
1757698464.137,-395.996,-68.359,-709.473,-195.801,0.000
1757698464.140,-214.355,-38.574,-555.664,-142.090,0.000
1757698464.144,339.355,16.113,276.367,136.719,0.000
1757698464.148,213.867,-2.930,148.438,117.676,0.000
1757698464.152,-337.402,-33.691,-504.395,-178.223,0.000
1757698464.156,-327.148,-17.578,-468.750,-220.703,0.000
1757698464.160,209.473,13.184,132.812,52.246,0.000
1757698464.164,350.586,-0.488,205.078,183.105,0.000
1757698464.168,-216.797,-41.504,-433.594,-95.703,0.000
1757698464.172,-385.742,-31.738,-532.715,-222.656,0.000
1757698464.176,34.180,-6.836,-44.922,-19.531,0.000
1757698464.180,392.578,-14.160,216.797,214.355,0.000
1757698464.183,-77.148,-41.504,-339.844,2.930,0.000
1757698464.187,-429.688,-33.691,-517.090,-228.516,0.000
1757698464.191,-133.301,-21.484,-164.062,-120.605,0.000
1757698464.195,377.930,-17.578,231.445,169.922,0.000
1757698464.199,94.727,-33.203,-85.449,73.242,0.000
1757698464.203,-395.508,-38.574,-491.211,-209.961,0.000
1757698464.207,-264.648,-25.879,-468.262,-184.082,0.000
1757698464.211,294.922,-0.977,168.457,115.234,0.000
1757698464.215,240.234,-16.602,212.402,138.184,0.000
1757698464.219,-334.473,-44.434,-377.441,-165.039,0.000
1757698464.223,-381.836,-40.527,-513.672,-238.281,0.000
1757698464.226,124.512,-20.020,-116.699,6.836,0.000
1757698464.230,352.539,-14.160,215.332,181.152,0.000
1757698464.234,-173.828,-32.227,-237.793,-62.500,0.000
1757698464.238,-400.879,-36.133,-541.992,-229.004,0.000
1757698464.242,-21.973,-19.043,-287.109,-67.383,0.000
1757698464.246,411.133,9.277,277.832,186.523,0.000
1757698464.250,11.719,-18.555,-15.137,20.508,0.000
1757698464.254,-382.812,-48.828,-607.422,-213.379,0.000
1757698464.258,-146.484,-26.855,-427.246,-128.906,0.000
1757698464.262,393.066,12.207,295.898,165.527,0.000
1757698464.266,187.500,-12.207,142.578,109.375,0.000
1757698464.269,-336.914,-52.246,-582.031,-172.363,0.000
1757698464.273,-269.043,-42.480,-590.820,-171.387,0.000
1757698464.277,284.668,-1.953,133.789,113.281,0.000
1757698464.281,319.336,-7.812,270.996,172.363,0.000
1757698464.285,-256.348,-61.035,-495.117,-120.605,0.000
1757698464.289,-353.516,-59.570,-739.746,-201.660,0.000
1757698464.293,116.699,0.977,-12.695,16.602,0.000
1757698464.297,402.832,5.859,380.859,204.590,0.000
1757698464.301,-115.723,-43.457,-240.723,-32.715,0.000
1757698464.305,-397.461,-49.316,-612.305,-216.797,0.000
1757698464.309,-44.922,-15.137,-211.426,-67.871,0.000
1757698464.312,424.316,9.277,366.211,202.637,0.000
1757698464.316,59.082,-19.043,-40.039,63.477,0.000
1757698464.320,-388.184,-43.945,-608.887,-196.289,0.000
1757698464.324,-197.266,-22.461,-380.371,-147.949,0.000
1757698464.328,362.793,9.277,298.340,153.320,0.000
1757698464.332,230.469,-23.438,-25.391,152.832,0.000
1757698464.336,-322.754,-37.598,-619.629,-138.672,0.000
1757698464.340,-313.477,-11.719,-404.297,-188.477,0.000
1757698464.344,229.980,5.859,137.207,83.984,0.000
1757698464.348,356.934,-0.977,246.094,208.008,0.000
1757698464.352,-216.797,-30.273,-320.801,-83.496,0.000
1757698464.355,-371.094,-28.320,-508.301,-213.379,0.000
1757698464.359,64.941,-9.766,-90.820,0.000,0.000
1757698464.363,415.039,-2.441,262.695,221.680,0.000
1757698464.367,-54.688,-32.227,-216.309,2.441,0.000
1757698464.371,-386.719,-43.945,-563.477,-213.379,0.000
1757698464.375,-80.566,-26.367,-398.926,-80.566,0.000
1757698464.379,418.945,0.977,137.695,216.309,0.000
1757698464.383,114.258,-1.465,62.012,92.285,0.000
1757698464.387,-365.234,-25.879,-505.371,-188.477,0.000
1757698464.391,-229.980,-26.367,-416.016,-156.250,0.000
1757698464.395,329.590,-1.953,199.219,136.230,0.000
1757698464.398,275.391,-7.324,203.613,156.738,0.000
1757698464.402,-281.250,-33.691,-431.152,-140.625,0.000
1757698464.406,-330.078,-35.156,-566.895,-208.496,0.000
1757698464.410,172.363,-4.395,62.988,41.504,0.000
1757698464.414,379.883,-0.977,265.137,203.125,0.000
1757698464.418,-168.457,-35.645,-325.684,-65.918,0.000
1757698464.422,-376.465,-55.176,-715.332,-212.402,0.000
1757698464.426,18.555,-12.695,-250.977,-26.855,0.000
1757698464.430,425.781,23.438,470.215,208.496,0.000
1757698464.434,-2.441,-27.344,-64.941,24.902,0.000
1757698464.437,-387.695,-46.875,-584.961,-211.914,0.000
1757698464.441,-140.137,-17.090,-245.117,-121.582,0.000
1757698464.445,389.160,7.812,378.418,175.293,0.000
1757698464.449,163.574,-30.273,44.922,103.027,0.000
1757698464.453,-356.445,-55.176,-592.773,-184.570,0.000
1757698464.457,-282.227,-32.227,-464.355,-192.383,0.000
1757698464.461,262.695,-9.277,196.289,92.285,0.000
1757698464.465,287.109,-29.785,82.031,160.156,0.000
1757698464.469,-273.926,-57.129,-616.211,-131.348,0.000
1757698464.473,-380.859,-30.762,-514.648,-228.516,0.000
1757698464.477,91.309,-10.254,0.977,1.953,0.000
1757698464.480,373.535,-15.625,216.309,188.477,0.000
1757698464.484,-154.785,-42.480,-298.340,-62.012,0.000
1757698464.488,-419.434,-51.758,-579.102,-238.770,0.000
1757698464.492,-61.523,-27.344,-163.574,-79.590,0.000
1757698464.496,400.879,-5.859,408.203,190.430,0.000
1757698464.500,34.180,-28.809,-3.906,29.297,0.000
1757698464.504,-396.973,-43.457,-535.156,-229.004,0.000
1757698464.508,-190.918,-33.203,-431.641,-150.879,0.000
1757698464.512,362.793,0.000,247.559,150.391,0.000
1757698464.516,208.496,-2.930,206.055,117.188,0.000
1757698464.520,-337.891,-25.391,-416.504,-169.434,0.000
1757698464.523,-316.406,-27.832,-485.840,-197.266,0.000
1757698464.527,216.797,-22.461,-70.801,74.707,0.000
1757698464.531,316.406,-20.996,82.031,174.805,0.000
1757698464.535,-245.605,-38.086,-354.492,-120.605,0.000
1757698464.539,-381.348,-37.598,-580.078,-236.328,0.000
1757698464.543,65.918,-6.348,-134.766,-22.461,0.000
1757698464.547,411.621,6.836,370.117,195.801,0.000
1757698464.551,-83.008,-28.809,-115.234,-31.738,0.000
1757698464.555,-410.645,-52.246,-668.945,-232.910,0.000
1757698464.559,-93.262,-25.391,-467.285,-90.332,0.000
1757698464.563,399.902,21.484,329.590,184.082,0.000
1757698464.566,93.262,-16.113,82.520,63.965,0.000
1757698464.570,-383.301,-48.340,-558.105,-199.707,0.000
1757698464.574,-246.094,-28.809,-408.203,-165.527,0.000
1757698464.578,315.918,0.977,284.180,125.977,0.000
1757698464.582,246.094,-22.461,143.066,144.531,0.000
1757698464.586,-311.035,-49.316,-564.941,-149.902,0.000
1757698464.590,-331.055,-23.926,-551.270,-205.566,0.000
1757698464.594,187.500,22.949,94.238,53.223,0.000
1757698464.598,373.535,24.414,286.621,196.777,0.000
1757698464.602,-178.711,-17.090,-417.480,-70.801,0.000
1757698464.606,-386.230,-7.812,-645.508,-224.609,0.000
1757698464.609,21.484,39.062,-63.477,-41.016,0.000
1757698464.613,426.270,46.875,343.262,209.961,0.000
1757698464.617,-13.672,-1.953,-216.797,13.184,0.000
1757698464.621,-385.742,-3.906,-556.152,-220.215,0.000
1757698464.625,-128.418,28.809,-261.719,-115.234,0.000
1757698464.629,396.484,41.504,291.992,178.711,0.000
1757698464.633,153.320,10.742,15.137,95.703,0.000
1757698464.637,-359.375,-7.812,-521.973,-196.289,0.000
1757698464.641,-269.531,13.184,-422.363,-199.707,0.000
1757698464.645,281.738,30.762,145.996,92.285,0.000
1757698464.649,291.992,8.789,118.164,161.621,0.000
1757698464.652,-280.762,-15.137,-458.984,-140.137,0.000
1757698464.656,-369.629,-6.836,-493.164,-231.934,0.000
1757698464.660,119.629,0.488,-103.027,13.184,0.000
1757698464.664,383.301,2.930,163.086,198.730,0.000
1757698464.668,-145.508,0.488,-218.750,-60.547,0.000
1757698464.672,-404.785,-6.348,-536.621,-235.352,0.000
1757698464.676,-33.203,13.184,-304.688,-69.336,0.000
1757698464.680,421.387,35.156,285.156,194.336,0.000
1757698464.684,28.320,5.859,18.555,33.691,0.000
1757698464.688,-401.855,-20.508,-551.270,-219.238,0.000
1757698464.692,-194.336,-9.766,-426.758,-150.391,0.000
1757698464.695,354.492,10.742,204.590,150.879,0.000
1757698464.699,187.012,-12.207,44.922,119.629,0.000
1757698464.703,-354.492,-30.273,-545.898,-175.293,0.000
1757698464.707,-316.406,-35.156,-685.547,-187.012,0.000
1757698464.711,227.051,-1.465,-75.195,84.961,0.000
1757698464.715,318.848,11.230,279.297,170.410,0.000
1757698464.719,-246.094,-35.645,-396.973,-112.793,0.000
1757698464.723,-384.766,-40.527,-601.562,-229.492,0.000
1757698464.727,64.453,0.000,-49.805,-14.648,0.000
1757698464.731,392.090,6.836,374.512,196.777,0.000
1757698464.735,-102.539,-41.016,-211.426,-28.809,0.000
1757698464.738,-415.527,-48.340,-650.391,-229.980,0.000
1757698464.742,-94.238,-20.508,-326.172,-101.074,0.000
1757698464.746,433.594,22.949,323.730,200.684,0.000
1757698464.750,126.953,-7.812,-68.848,95.703,0.000
1757698464.754,-386.719,-50.293,-772.461,-191.406,0.000
1757698464.758,-258.789,-15.625,-439.453,-173.828,0.000
1757698464.762,311.523,15.625,282.715,123.047,0.000
1757698464.766,229.004,-8.789,127.441,132.812,0.000
1757698464.770,-335.938,-45.410,-533.203,-156.738,0.000
1757698464.774,-356.445,-35.156,-516.602,-202.637,0.000
1757698464.778,159.180,-0.977,107.910,51.758,0.000
1757698464.781,330.566,-11.230,287.598,187.012,0.000
1757698464.785,-221.680,-45.898,-329.102,-84.961,0.000
1757698464.789,-407.715,-52.734,-645.020,-230.469,0.000
1757698464.793,20.020,-23.926,-129.883,-44.434,0.000
1757698464.797,421.387,-16.602,185.547,208.984,0.000
1757698464.801,-28.320,-39.062,-326.172,22.461,0.000
1757698464.805,-405.273,-35.645,-490.234,-211.914,0.000
1757698464.809,-129.883,-26.367,-295.410,-105.957,0.000
1757698464.813,401.367,-7.324,233.398,184.570,0.000
1757698464.817,136.230,-24.414,42.480,86.914,0.000
1757698464.820,-371.582,-42.969,-483.887,-195.801,0.000
1757698464.824,-269.531,-38.086,-488.281,-177.734,0.000
1757698464.828,289.062,-5.859,118.652,115.234,0.000
1757698464.832,289.551,-8.789,171.875,165.039,0.000
1757698464.836,-280.273,-43.457,-469.727,-133.789,0.000
1757698464.840,-352.539,-45.410,-666.016,-212.402,0.000
1757698464.844,145.508,-13.672,-168.945,35.156,0.000
1757698464.848,389.160,12.207,327.637,207.031,0.000
1757698464.852,-149.902,-28.320,-229.004,-51.758,0.000
1757698464.856,-395.996,-44.434,-584.961,-217.773,0.000
1757698464.860,-23.926,-5.859,-118.652,-54.688,0.000
1757698464.863,418.457,12.695,367.188,204.590,0.000
1757698464.867,17.090,-26.367,-146.973,37.598,0.000
1757698464.871,-411.133,-42.969,-614.258,-215.820,0.000
1757698464.875,-189.941,-12.695,-316.406,-142.578,0.000
1757698464.879,362.305,15.625,312.988,155.762,0.000
1757698464.883,180.664,-17.090,59.570,117.676,0.000
1757698464.887,-360.840,-56.152,-690.430,-167.969,0.000
1757698464.891,-314.941,-34.180,-616.211,-190.918,0.000
1757698464.895,234.863,16.602,218.262,78.613,0.000
1757698464.899,307.129,-6.348,210.938,168.945,0.000
1757698464.903,-264.648,-50.781,-447.754,-117.676,0.000
1757698464.906,-383.789,-34.668,-530.762,-224.121,0.000
1757698464.910,88.379,-1.465,-15.625,-0.977,0.000
1757698464.914,412.598,-1.465,308.594,207.520,0.000
1757698464.918,-97.168,-36.621,-277.344,-31.738,0.000
1757698464.922,-399.414,-41.992,-589.355,-219.238,0.000
1757698464.926,-67.383,-11.719,-187.500,-77.637,0.000
1757698464.930,413.086,-1.465,290.527,195.801,0.000
1757698464.934,76.660,-39.062,-183.594,69.336,0.000
1757698464.938,-387.207,-34.668,-552.734,-207.520,0.000
1757698464.942,-219.238,-12.207,-338.379,-165.527,0.000
1757698464.945,340.332,4.395,182.129,141.113,0.000
1757698464.949,229.492,-7.324,137.695,133.789,0.000
1757698464.953,-334.961,-35.156,-395.996,-172.363,0.000
1757698464.957,-344.727,-43.457,-562.500,-213.379,0.000
1757698464.961,190.430,-7.812,-5.859,53.223,0.000
1757698464.965,347.168,7.324,272.949,181.152,0.000
